"","PERMNO","YEAR","RET","ret"
"49",10002,2000,-0.214740278868236,-0.214740278868236
"50",10002,2001,0.123989869497209,0.123989869497209
"51",10002,2002,0.172122000071073,0.172122000071073
"52",10002,2003,0.493055380497671,0.493055380497671
"53",10002,2004,0.578712646855421,0.578712646855421
"54",10002,2005,-0.16252601765895,-0.16252601765895
"55",10002,2006,0.298435243278151,0.298435243278151
"56",10002,2007,-0.511156856411435,-0.511156856411435
"57",10002,2008,0.288789100271691,0.288789100271691
"58",10002,2009,-0.804083544475837,-0.804083544475837
"59",10002,2010,-0.0696864252672069,-0.0696864252672069
"60",10002,2011,-0.535582659978172,-0.535582659978172
"61",10002,2012,1.24193799104673,1.24193799104673
"62",10002,2013,0.0719446244087474,0.0719446244087474
"63",10003,1986,0.0405338866485661,0.0405338866485661
"64",10003,1987,-0.256075865806208,-0.256075865806208
"65",10003,1988,0.429296075765677,0.429296075765677
"66",10003,1989,-0.531606563052525,-0.531606563052525
"67",10003,1990,-0.70588245074408,-0.70588245074408
"68",10003,1991,-0.524999878788164,-0.524999878788164
"69",10003,1992,2.26316372165364,2.26316372165364
"70",10003,1993,-0.338712170893813,-0.338712170893813
"71",10003,1994,-0.121952328676125,-0.121952328676125
"72",10003,1995,1.4305455854986,1.4305455854986
"73",10004,1986,-0.0517242370690001,-0.0517242370690001
"74",10005,1986,-0.812499843150897,-0.812499843150897
"75",10005,1987,0.499999983927532,0.499999983927532
"76",10005,1988,-0.333333664814814,-0.333333664814814
"77",10005,1989,-0.3333337666666,-0.3333337666666
"78",10005,1990,-0.24999990625,-0.24999990625
"79",10005,1991,2.00000108214285,2.00000108214285
"80",10006,1973,0.282527108229072,0.282527108229072
"81",10006,1974,-0.393634286291592,-0.393634286291592
"82",10006,1975,0.243823919570015,0.243823919570015
"83",10006,1976,0.44426657527405,0.44426657527405
"84",10006,1977,0.0379635798067635,0.0379635798067635
"85",10006,1978,-0.050666501975283,-0.050666501975283
"86",10006,1979,0.188496001823988,0.188496001823988
"87",10006,1980,0.429337780825146,0.429337780825146
"88",10006,1981,-0.0551721410346955,-0.0551721410346955
"89",10006,1982,-0.129062119201418,-0.129062119201418
"90",10006,1983,0.604515859179301,0.604515859179301
"91",10006,1984,0.0854054824695656,0.0854054824695656
"92",10007,1986,-0.548384913582877,-0.548384913582877
"93",10007,1987,-0.821429969443126,-0.821429969443126
"94",10007,1988,0,0
"95",10007,1989,3.97726765184332,3.97726765184332
"96",10007,1990,-0.940639599870721,-0.940639599870721
"97",10008,1986,0.0666640759422557,0.0666640759422557
"98",10008,1987,-0.300003995331672,-0.300003995331672
"99",10008,1988,1.66762922758605,1.66762922758605
"100",10009,1986,-0.0850768125516342,-0.0850768125516342
"101",10009,1987,-0.419638203373419,-0.419638203373419
"102",10009,1988,0.67669436658866,0.67669436658866
"103",10009,1989,-0.322635930190672,-0.322635930190672
"104",10009,1990,-0.0170706534761427,-0.0170706534761427
"105",10009,1991,0.263939160637201,0.263939160637201
"106",10009,1992,0.609921153630562,0.609921153630562
"107",10009,1993,0.477707800921503,0.477707800921503
"108",10009,1994,-0.00389008690511283,-0.00389008690511283
"109",10009,1995,0.656701318968359,0.656701318968359
"110",10009,1996,0.274691967232062,0.274691967232062
"111",10009,1997,0.539113549474178,0.539113549474178
"112",10009,1998,-0.17027828189556,-0.17027828189556
"113",10009,1999,-0.281701334396927,-0.281701334396927
"114",10009,2000,1.27964815249547,1.27964815249547
"115",10010,1986,-0.411769178671751,-0.411769178671751
"116",10010,1987,0.64999153254467,0.64999153254467
"117",10010,1988,0.0909112027012557,0.0909112027012557
"118",10010,1989,0.194447186322252,0.194447186322252
"119",10010,1990,2.62790359497442,2.62790359497442
"120",10010,1991,0.448717346638412,0.448717346638412
"121",10010,1992,-0.159296835852114,-0.159296835852114
"122",10010,1993,-0.415380970749603,-0.415380970749603
"123",10010,1994,-0.022223339354591,-0.022223339354591
"124",10010,1995,0.400005003571456,0.400005003571456
"125",10011,1988,-0.60106400729901,-0.60106400729901
"126",10011,1989,-0.0266702150313689,-0.0266702150313689
"127",10011,1990,0.479452443188692,0.479452443188692
"128",10011,1991,-2.40031322262801e-07,-2.40031322262801e-07
"129",10011,1992,0.370365320160505,0.370365320160505
"130",10011,1993,0.54053401199617,0.54053401199617
"131",10011,1994,1.28069159244815,1.28069159244815
"132",10011,1995,-0.276921292052328,-0.276921292052328
"133",10011,1996,-0.212767365719784,-0.212767365719784
"134",10011,1997,0.256750807552822,0.256750807552822
"135",10011,1998,0.00537698742301296,0.00537698742301296
"136",10012,1986,-0.374999390363297,-0.374999390363297
"137",10012,1987,-0.719999753405102,-0.719999753405102
"138",10012,1988,0.269225700419099,0.269225700419099
"139",10012,1989,-0.212123661974311,-0.212123661974311
"140",10012,1990,-0.538463231388623,-0.538463231388623
"141",10012,1991,-0.249998141086744,-0.249998141086744
"142",10012,1992,2.6666450467738,2.6666450467738
"143",10012,1993,1.48484861357982,1.48484861357982
"144",10012,1994,-0.121953073484519,-0.121953073484519
"145",10012,1995,1.91666795580474,1.91666795580474
"146",10012,1996,-0.804762298188178,-0.804762298188178
"147",10012,1997,2.60974518238082,2.60974518238082
"148",10012,1998,-0.804055361821664,-0.804055361821664
"149",10012,1999,7.86206184358254,7.86206184358254
"150",10012,2000,-0.750974273271752,-0.750974273271752
"151",10012,2001,0.559991894584679,0.559991894584679
"152",10012,2002,-0.557694284547721,-0.557694284547721
"153",10012,2003,0.19565525126513,0.19565525126513
"154",10012,2004,-0.375755542875352,-0.375755542875352
"155",10012,2005,-0.844660131943711,-0.844660131943711
"156",10013,1986,-0.800000292013702,-0.800000292013702
"157",10013,1987,-1.19697112221928e-07,-1.19697112221928e-07
"158",10014,1973,-0.464292847895747,-0.464292847895747
"159",10014,1974,-0.400000355359767,-0.400000355359767
"160",10014,1975,0.666658581484326,0.666658581484326
"161",10014,1976,1.40001017792564,1.40001017792564
"162",10014,1977,0.0833318353856463,0.0833318353856463
"163",10015,1983,0.142856549199644,0.142856549199644
"164",10015,1984,-0.491668233505698,-0.491668233505698
"165",10015,1985,1.65573900239588,1.65573900239588
"166",10015,1986,0.382710784270887,0.382710784270887
"167",10016,1986,0.472952463162,0.472952463162
"168",10016,1987,0.00434224211377399,0.00434224211377399
"169",10016,1988,0.406663899100555,0.406663899100555
"170",10016,1989,-0.107799667653608,-0.107799667653608
"171",10016,1990,-0.346486322720908,-0.346486322720908
"172",10016,1991,-0.00378325446144767,-0.00378325446144767
"173",10016,1992,0.301086554053288,0.301086554053288
"174",10016,1993,-0.165233402345095,-0.165233402345095
"175",10016,1994,-0.550460573858176,-0.550460573858176
"176",10016,1995,0.693868327914171,0.693868327914171
"177",10016,1996,0.156624710222102,0.156624710222102
"178",10016,1997,0.093747696089185,0.093747696089185
"179",10016,1998,0.259534409149592,0.259534409149592
"180",10016,1999,0.141781024338026,0.141781024338026
"181",10016,2000,0.185431958602893,0.185431958602893
"182",10016,2001,0.0154189897490191,0.0154189897490191
"183",10017,1986,-0.257147411164202,-0.257147411164202
"184",10017,1987,0.0461481269748734,0.0461481269748734
"185",10017,1988,0.154411194514211,0.154411194514211
"186",10018,1986,-0.716417679528232,-0.716417679528232
"187",10018,1987,-0.763157595454411,-0.763157595454411
"188",10018,1988,-0.38888894274157,-0.38888894274157
"189",10018,1989,0.63636145499352,0.63636145499352
"190",10018,1990,1.50000133893967,1.50000133893967
"191",10018,1991,0.66667238501433,0.66667238501433
"192",10018,1992,0.70666803502432,0.70666803502432
"193",10018,1993,-0.562499419057905,-0.562499419057905
"194",10018,1994,0.142857385605525,0.142857385605525
"195",10018,1995,-0.890624860307536,-0.890624860307536
"196",10019,1986,-0.156761374240964,-0.156761374240964
"197",10019,1987,-0.246714350245563,-0.246714350245563
"198",10019,1988,0.544982127557854,0.544982127557854
"199",10019,1989,0.250001364287016,0.250001364287016
"200",10019,1990,-0.52727369895899,-0.52727369895899
"201",10019,1991,-0.0576943611736898,-0.0576943611736898
"202",10019,1992,0.367343281769174,0.367343281769174
"203",10019,1993,-0.0746278365327171,-0.0746278365327171
"204",10019,1994,0.22581360311309,0.22581360311309
"205",10019,1995,-0.0263175399304728,-0.0263175399304728
"206",10019,1996,0.702701379399953,0.702701379399953
"207",10019,1997,0.481767728229346,0.481767728229346
"208",10019,1998,-0.701611604037484,-0.701611604037484
"209",10019,1999,1.17566594013659,1.17566594013659
"210",10019,2000,-0.65217597923041,-0.65217597923041
"211",10019,2001,-0.642857395135372,-0.642857395135372
"212",10019,2002,0.0959983114164156,0.0959983114164156
"213",10020,1986,0.413577725980262,0.413577725980262
"214",10020,1987,0.247237896315954,0.247237896315954
"215",10020,1988,-0.164329072447384,-0.164329072447384
"216",10020,1989,-0.0469801956744312,-0.0469801956744312
"217",10020,1990,-0.123726281559678,-0.123726281559678
"218",10020,1991,0.352974735748093,0.352974735748093
"219",10020,1992,0.625020240296715,0.625020240296715
"220",10020,1993,0.0517568885787427,0.0517568885787427
"221",10021,1986,-0.298244783233948,-0.298244783233948
"222",10021,1987,-0.424999947154649,-0.424999947154649
"223",10021,1988,0.0869562566793376,0.0869562566793376
"224",10021,1989,-0.440001725509656,-0.440001725509656
"225",10021,1990,-0.571427948163837,-0.571427948163837
"226",10021,1991,-1.9935915529512e-07,-1.9935915529512e-07
"227",10021,1992,-0.366668343828573,-0.366668343828573
"228",10021,1993,-0.539472394680883,-0.539472394680883
"229",10021,1994,9.74286574725451,9.74286574725451
"230",10021,1995,-0.617021382745989,-0.617021382745989
"231",10021,1996,0,0
"232",10023,1973,-0.331853417225176,-0.331853417225176
"233",10024,1986,0.149999580009304,0.149999580009304
"234",10024,1987,-0.543478926341099,-0.543478926341099
"235",10024,1988,-0.285714192213278,-0.285714192213278
"236",10024,1989,-0.500000494893993,-0.500000494893993
"237",10024,1990,-0.666666084850636,-0.666666084850636
"238",10024,1991,0.199999277426131,0.199999277426131
"239",10024,1992,-0.41666606603515,-0.41666606603515
"240",10025,1986,-0.366333238800705,-0.366333238800705
"241",10025,1987,0.0312477689406241,0.0312477689406241
"242",10025,1988,0.545450043606035,0.545450043606035
"243",10025,1989,0.749990853097871,0.749990853097871
"244",10025,1990,-0.470589569316774,-0.470589569316774
"245",10025,1991,0.777781407309188,0.777781407309188
"246",10025,1992,-0.107143043546845,-0.107143043546845
"247",10025,1993,0.466195948491378,0.466195948491378
"248",10025,1994,0.516984001348824,0.516984001348824
"249",10025,1995,0.201601816459145,0.201601816459145
"250",10025,1996,1.50000369578739,1.50000369578739
"251",10025,1997,-0.438638496029721,-0.438638496029721
"252",10025,1998,-0.295546659951452,-0.295546659951452
"253",10025,1999,0.183904006531433,0.183904006531433
"254",10025,2000,0.735432040497927,0.735432040497927
"255",10025,2001,-0.463829902329052,-0.463829902329052
"256",10025,2002,-0.454506016456414,-0.454506016456414
"257",10025,2003,-0.254858925184373,-0.254858925184373
"258",10025,2004,0.51452975842261,0.51452975842261
"259",10025,2005,0.694916934774467,0.694916934774467
"260",10025,2006,1.1324132704177,1.1324132704177
"261",10025,2007,-0.399552194368227,-0.399552194368227
"262",10025,2008,-0.450793332010186,-0.450793332010186
"263",10025,2009,1.17747200739187,1.17747200739187
"264",10025,2010,-0.322098047566613,-0.322098047566613
"265",10025,2011,0.0847858193696414,0.0847858193696414
"266",10025,2012,1.10408476971976,1.10408476971976
"267",10025,2013,-0.108053703138103,-0.108053703138103
"268",10025,2014,0.100694587206454,0.100694587206454
"269",10025,2015,0.326735486349967,0.326735486349967
"270",10025,2016,0.523537720146999,0.523537720146999
"271",10025,2017,-0.05297194551427,-0.05297194551427
"272",10026,1986,-0.170213310618273,-0.170213310618273
"273",10026,1987,0.487184619145842,0.487184619145842
"274",10026,1988,0.568966646902983,0.568966646902983
"275",10026,1989,0.0879121276561721,0.0879121276561721
"276",10026,1990,-0.363643259517146,-0.363643259517146
"277",10026,1991,0.809526738059401,0.809526738059401
"278",10026,1992,-0.368422496518556,-0.368422496518556
"279",10026,1993,1.29167489156111,1.29167489156111
"280",10026,1994,-0.436367978983004,-0.436367978983004
"281",10026,1995,-0.0537605181592838,-0.0537605181592838
"282",10026,1996,0.227278550899324,0.227278550899324
"283",10026,1997,0.21295760058134,0.21295760058134
